tourney_id,tourney_name,surface,tourney_level,tourney_date
2019-0341,Metz,Hard,A,2019-09-16
2019-0568,St. Petersburg,Hard,A,2019-09-16
2019-7581,Chengdu,Hard,A,2019-09-23
2019-9164,Zhuhai,Hard,A,2019-09-23
2019-M015,Beijing,Hard,A,2019-09-30
2019-0329,Tokyo,Hard,A,2019-09-30
2019-5014,Shanghai Masters,Hard,M,2019-10-07
2019-7485,Antwerp,Hard,A,2019-10-14
2019-M014,Moscow,Hard,A,2019-10-14
2019-0429,Stockholm,Hard,A,2019-10-14
2019-0328,Basel,Hard,A,2019-10-21
2019-0337,Vienna,Hard,A,2019-10-21
2019-0352,Paris Masters,Hard,M,2019-10-28
2019-0605,Tour Finals,Hard,F,2019-11-11
2019-M-DC-2019-FLS-A-M-FRA-JPN-01,Davis Cup Finals RR: FRA vs JPN,Hard,D,2019-11-19
2019-M-DC-2019-FLS-A-M-FRA-SRB-01,Davis Cup Finals RR: FRA vs SRB,Hard,D,2019-11-21
2019-M-DC-2019-FLS-A-M-SRB-JPN-01,Davis Cup Finals RR: SRB vs JPN,Hard,D,2019-11-20
2019-M-DC-2019-FLS-B-M-CRO-ESP-01,Davis Cup Finals RR: CRO vs ESP,Hard,D,2019-11-20
2019-M-DC-2019-FLS-B-M-CRO-RUS-01,Davis Cup Finals RR: CRO vs RUS,Hard,D,2019-11-18
2019-M-DC-2019-FLS-B-M-ESP-RUS-01,Davis Cup Finals RR: ESP vs RUS,Hard,D,2019-11-19
2019-M-DC-2019-FLS-C-M-ARG-CHI-01,Davis Cup Finals RR: ARG vs CHI,Hard,D,2019-11-19
2019-M-DC-2019-FLS-C-M-ARG-GER-01,Davis Cup Finals RR: ARG vs GER,Hard,D,2019-11-20
2019-M-DC-2019-FLS-C-M-GER-CHI-01,Davis Cup Finals RR: GER vs CHI,Hard,D,2019-11-21
2019-M-DC-2019-FLS-D-M-AUS-COL-01,Davis Cup Finals RR: AUS vs COL,Hard,D,2019-11-19
2019-M-DC-2019-FLS-D-M-BEL-AUS-01,Davis Cup Finals RR: BEL vs AUS,Hard,D,2019-11-20
2019-M-DC-2019-FLS-D-M-BEL-COL-01,Davis Cup Finals RR: BEL vs COL,Hard,D,2019-11-18
2019-M-DC-2019-FLS-E-M-GBR-KAZ-01,Davis Cup Finals RR: GBR vs KAZ,Hard,D,2019-11-21
2019-M-DC-2019-FLS-E-M-GBR-NED-01,Davis Cup Finals RR: GBR vs NED,Hard,D,2019-11-20
2019-M-DC-2019-FLS-E-M-KAZ-NED-01,Davis Cup Finals RR: KAZ vs NED,Hard,D,2019-11-19
2019-M-DC-2019-FLS-F-M-ITA-CAN-01,Davis Cup Finals RR: ITA vs CAN,Hard,D,2019-11-18
2019-M-DC-2019-FLS-F-M-USA-CAN-01,Davis Cup Finals RR: USA vs CAN,Hard,D,2019-11-19
2019-M-DC-2019-FLS-F-M-USA-ITA-01,Davis Cup Finals RR: USA vs ITA,Hard,D,2019-11-20
2019-M-DC-2019-FLS-M-ARG-ESP-01,Davis Cup Finals QF: ARG vs ESP,Hard,D,2019-11-22
2019-M-DC-2019-FLS-M-AUS-CAN-01,Davis Cup Finals QF: AUS vs CAN,Hard,D,2019-11-21
2019-M-DC-2019-FLS-M-CAN-ESP-01,Davis Cup Finals F: CAN vs ESP,Hard,D,2019-11-24
2019-M-DC-2019-FLS-M-GBR-ESP-01,Davis Cup Finals SF: GBR vs ESP,Hard,D,2019-11-23
2019-M-DC-2019-FLS-M-GBR-GER-01,Davis Cup Finals QF: GBR vs GER,Hard,D,2019-11-22
2019-M-DC-2019-FLS-M-RUS-CAN-01,Davis Cup Finals SF: RUS vs CAN,Hard,D,2019-11-23
2019-M-DC-2019-FLS-M-SRB-RUS-01,Davis Cup Finals QF: SRB vs RUS,Hard,D,2019-11-22
2019-M-DC-2019-G1-AM-M-BRA-BAR-01,Davis Cup G1 R1: BRA vs BAR,Clay,D,2019-09-13
2019-M-DC-2019-G1-AM-M-DOM-URU-01,Davis Cup G1 R1: DOM vs URU,Clay,D,2019-09-14
2019-M-DC-2019-G1-AM-M-ECU-VEN-01,Davis Cup G1 R1: ECU vs VEN,Hard,D,2019-09-14
2019-M-DC-2019-G1-AO-M-CHN-KOR-01,Davis Cup G1 R1: CHN vs KOR,Hard,D,2019-09-14
2019-M-DC-2019-G1-AO-M-UZB-LBN-01,Davis Cup G1 R1: UZB vs LBN,Clay,D,2019-09-13
2019-M-DC-2019-G1-EPA-M-AUT-FIN-01,Davis Cup G1 R1: AUT vs FIN,Hard,D,2019-09-13
2019-M-DC-2019-G1-EPA-M-CZE-BIH-01,Davis Cup G1 R1: CZE vs BIH,Hard,D,2019-09-14
2019-M-DC-2019-G1-EPA-M-HUN-UKR-01,Davis Cup G1 R1: HUN vs UKR,Clay,D,2019-09-14
2019-M-DC-2019-G1-EPA-M-POR-BLR-01,Davis Cup G1 R1: POR vs BLR,Hard,D,2019-09-13
2019-M-DC-2019-G1-EPA-M-SUI-SVK-01,Davis Cup G1 R1: SUI vs SVK,Clay,D,2019-09-13
2019-M-DC-2019-G1-EPA-M-SWE-ISR-01,Davis Cup G1 R1: SWE vs ISR,Hard,D,2019-09-13
2019-M-DC-2019-G2-AM-M-GUA-BOL-01,Davis Cup G2 R1: GUA vs BOL,Hard,D,2019-09-13
2019-M-DC-2019-G2-AM-M-MEX-PAR-01,Davis Cup G2 R1: MEX vs PAR,Clay,D,2019-09-14
2019-M-DC-2019-G2-AM-M-PER-ESA-01,Davis Cup G2 R1: PER vs ESA,Hard,D,2019-04-05
2019-M-DC-2019-G2-AO-M-NZL-INA-01,Davis Cup G2 R1: NZL vs INA,Hard,D,2019-09-14
2019-M-DC-2019-G2-AO-M-THA-PHI-01,Davis Cup G2 R1: THA vs PHI,Hard,D,2019-04-05
2019-M-DC-2019-G2-AO-M-TPE-HKG-01,Davis Cup G2 R1: TPE vs HKG,Hard,D,2019-09-14
2019-M-DC-2019-G2-EPA-M-DEN-TUR-01,Davis Cup G2 R1: DEN vs TUR,Hard,D,2019-09-13
2019-M-DC-2019-G2-EPA-M-EGY-SLO-01,Davis Cup G2 R1: EGY vs SLO,Clay,D,2019-09-13
2019-M-DC-2019-G2-EPA-M-LTU-MAR-01,Davis Cup G2 R1: LTU vs MAR,Clay,D,2019-04-05
2019-M-DC-2019-G2-EPA-M-NOR-GEO-01,Davis Cup G2 R1: NOR vs GEO,Clay,D,2019-09-13
2019-M-DC-2019-G2-EPA-M-ROU-ZIM-01,Davis Cup G2 R1: ROU vs ZIM,Hard,D,2019-04-05
2019-M-DC-2019-G2-EPA-M-RSA-BUL-01,Davis Cup G2 R1: RSA vs BUL,Hard,D,2019-09-13
2019-M-DC-2019-QLS-M-AUS-BIH-01,Davis Cup QLS R1: AUS vs BIH,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-AUT-CHI-01,Davis Cup QLS R1: AUT vs CHI,Clay,D,2019-02-01
2019-M-DC-2019-QLS-M-BEL-BRA-01,Davis Cup QLS R1: BEL vs BRA,Clay,D,2019-02-01
2019-M-DC-2019-QLS-M-CAN-SVK-01,Davis Cup QLS R1: CAN vs SVK,Clay,D,2019-02-01
2019-M-DC-2019-QLS-M-CZE-NED-01,Davis Cup QLS R1: CZE vs NED,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-GER-HUN-01,Davis Cup QLS R1: GER vs HUN,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-ITA-IND-01,Davis Cup QLS R1: ITA vs IND,Grass,D,2019-02-01
2019-M-DC-2019-QLS-M-JPN-CHN-01,Davis Cup QLS R1: JPN vs CHN,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-KAZ-POR-01,Davis Cup QLS R1: KAZ vs POR,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-SRB-UZB-01,Davis Cup QLS R1: SRB vs UZB,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-SUI-RUS-01,Davis Cup QLS R1: SUI vs RUS,Hard,D,2019-02-01
2019-M-DC-2019-QLS-M-SWE-COL-01,Davis Cup QLS R1: SWE vs COL,Clay,D,2019-02-01
2019-7696,NextGen Finals,Hard,F,2019-11-05
2020-8888,Atp Cup,Hard,A,2020-01-06
2020-0451,Doha,Hard,A,2020-01-06
2020-M056,Adelaide,Hard,A,2020-01-13
2020-0301,Auckland,Hard,A,2020-01-13
2020-580,Australian Open,Hard,G,2020-01-20
2020-9158,Cordoba,Clay,A,2020-02-03
2020-0375,Montpellier,Hard,A,2020-02-03
2020-0891,Pune,Hard,A,2020-02-03
2020-0506,Buenos Aires,Clay,A,2020-02-10
2020-0424,New York,Hard,A,2020-02-10
2020-0407,Rotterdam,Hard,A,2020-02-10
2020-0499,Delray Beach,Hard,A,2020-02-17
2020-0496,Marseille,Hard,A,2020-02-17
2020-6932,ATP Rio de Janeiro,Clay,A,2020-02-17
2020-M004,Acapulco,Hard,A,2020-02-24
2020-0495,Dubai,Hard,A,2020-02-24
2020-8996,Santiago,Clay,A,2020-02-24
2020-M024,Cincinnati Masters,Hard,M,2020-08-24
2020-560,Us Open,Hard,G,2020-08-31
2020-0319,Kitzbuhel,Clay,A,2020-09-07
2020-M009,Rome Masters,Clay,M,2020-09-14
2020-0414,Hamburg,Clay,A,2020-09-21
2020-520,Roland Garros,Clay,G,2020-09-28
2020-9404,Cologne 1,Hard,A,2020-10-12
2020-9408,Sardinia,Clay,A,2020-10-12
2020-0568,St Petersburg,Hard,A,2020-10-12
2020-9406,Cologne 2,Hard,A,2020-10-19
2020-9410,Nur-Sultan,Hard,A,2020-10-26
2020-0337,Vienna,Hard,A,2020-10-26
2020-0352,Paris Masters,Hard,M,2020-11-02
2020-7434,Sofia,Hard,A,2020-11-09
2020-0605,Tour Finals,Hard,F,2020-11-16
2020-M-DC-2020-QLS-M-ARG-COL-01,Davis Cup QLS R1: ARG vs COL,Clay,D,2020-03-06
2020-M-DC-2020-QLS-M-AUS-BRA-01,Davis Cup QLS R1: AUS vs BRA,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-AUT-URU-01,Davis Cup QLS R1: AUT vs URU,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-BEL-HUN-01,Davis Cup QLS R1: BEL vs HUN,Clay,D,2020-03-06
2020-M-DC-2020-QLS-M-CRO-IND-01,Davis Cup QLS R1: CRO vs IND,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-CZE-SVK-01,Davis Cup QLS R1: CZE vs SVK,Clay,D,2020-03-06
2020-M-DC-2020-QLS-M-GER-BLR-01,Davis Cup QLS R1: GER vs BLR,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-JPN-ECU-01,Davis Cup QLS R1: JPN vs ECU,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-KAZ-NED-01,Davis Cup QLS R1: KAZ vs NED,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-SWE-CHI-01,Davis Cup QLS R1: SWE vs CHI,Hard,D,2020-03-06
2020-M-DC-2020-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,Hard,D,2020-03-06
2020-M-DC-2020-WG1-PO-BIH-RSA-01,Davis Cup WG1 PO: BIH vs RSA,Hard,D,2020-03-06
2020-M-DC-2020-WG1-PO-BOL-DOM-01,Davis Cup WG1 PO: BOL vs DOM,Clay,D,2020-03-06
2020-M-DC-2020-WG1-PO-LBN-THA-01,Davis Cup WG1 PO: LBN vs THA,Clay,D,2020-03-06
2020-M-DC-2020-WG1-PO-LTU-POR-01,Davis Cup WG1 PO: LTU vs POR,Hard,D,2020-03-06
2020-M-DC-2020-WG1-PO-MEX-FIN-01,Davis Cup WG1 PO: MEX vs FIN,Clay,D,2020-03-06
2020-M-DC-2020-WG1-PO-NOR-BAR-01,Davis Cup WG1 PO: NOR vs BAR,Hard,D,2020-03-06
2020-M-DC-2020-WG1-PO-PAK-SLO-01,Davis Cup WG1 PO: PAK vs SLO,Grass,D,2020-03-06
2020-M-DC-2020-WG1-PO-PER-SUI-01,Davis Cup WG1 PO: PER vs SUI,Clay,D,2020-03-06
2020-M-DC-2020-WG1-PO-TUR-ISR-01,Davis Cup WG1 PO: TUR vs ISR,Clay,D,2020-03-06
2020-M-DC-2020-WG1-PO-UKR-TPE-01,Davis Cup WG1 PO: UKR vs TPE,Hard,D,2020-03-06
2020-M-DC-2020-WG1-PO-VEN-NZL-01,Davis Cup WG1 PO: VEN vs NZL,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-CRC-BUL-01,Davis Cup WG2 PO: CRC vs BUL,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-DEN-PUR-01,Davis Cup WG2 PO: DEN vs PUR,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-ESA-JAM-01,Davis Cup WG2 PO: ESA vs JAM,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-GEO-EST-01,Davis Cup WG2 PO: GEO vs EST,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-GUA-TUN-01,Davis Cup WG2 PO: GUA vs TUN,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-INA-KEN-01,Davis Cup WG2 PO: INA vs KEN,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-LAT-EGY-01,Davis Cup WG2 PO: LAT vs EGY,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-MAR-VIE-01,Davis Cup WG2 PO: MAR vs VIE,Clay,D,2020-03-06
2020-M-DC-2020-WG2-PO-PAR-SRI-01,Davis Cup WG2 PO: PAR vs SRI,Clay,D,2020-03-06
2020-M-DC-2020-WG2-PO-PHI-GRE-01,Davis Cup WG2 PO: PHI vs GRE,Clay,D,2020-03-06
2020-M-DC-2020-WG2-PO-POL-HKG-01,Davis Cup WG2 PO: POL vs HKG,Hard,D,2020-03-06
2020-M-DC-2020-WG2-PO-SYR-ZIM-01,Davis Cup WG2 PO: SYR vs ZIM,Hard,D,2020-03-06
2020-7485,Antwerp,Hard,A,2020-10-19
2021-0096,Tokyo Olympics,Hard,A,2021-07-24
2021-0308,Munich,Clay,A,2021-04-26
2021-0311,Queen's Club,Grass,A,2021-06-14
2021-0314,Gstaad,Clay,A,2021-07-19
2021-0315,Newport,Grass,A,2021-07-12
2021-0316,Bastad,Clay,A,2021-07-12
2021-0319,Kitzbuhel,Clay,A,2021-07-26
2021-0321,Stuttgart,Grass,A,2021-06-07
2021-0322,Geneva,Clay,A,2021-05-17
2021-0337,Vienna,Hard,A,2021-10-25
2021-0341,Metz,Hard,A,2021-09-20
2021-0352,Paris Masters,Hard,M,2021-11-01
2021-0375,Montpellier,Hard,A,2021-02-22
2021-0403,Miami Masters,Hard,M,2021-03-22
2021-0404,Indian Wells Masters,Hard,M,2021-10-04
2021-0407,Rotterdam,Hard,A,2021-03-01
2021-0410,Monte Carlo Masters,Clay,M,2021-04-12
2021-0414,Hamburg,Clay,A,2021-07-12
2021-0416,Rome Masters,Clay,M,2021-05-10
2021-0418,Washington,Hard,A,2021-08-02
2021-0421,Canada Masters,Hard,M,2021-08-09
2021-0422,Cincinnati Masters,Hard,M,2021-08-16
2021-0425,Barcelona,Clay,A,2021-04-19
2021-0429,Stockholm,Hard,A,2021-11-08
2021-0438,Moscow,Hard,A,2021-10-18
2021-0439,Umag,Clay,A,2021-07-19
2021-0451,Doha,Hard,A,2021-03-08
2021-0495,Dubai,Hard,A,2021-03-15
2021-0496,Marseille,Hard,A,2021-03-08
2021-0499,Delray Beach,Hard,A,2021-01-04
2021-0500,Halle,Grass,A,2021-06-14
2021-0506,Buenos Aires,Clay,A,2021-03-01
2021-0568,St. Petersburg,Hard,A,2021-10-25
2021-0605,Tour Finals,Hard,F,2021-11-15
2021-0741,Eastbourne,Grass,A,2021-06-21
2021-0807,Acapulco,Hard,A,2021-03-15
2021-1536,Madrid Masters,Clay,M,2021-05-03
2021-5053,Belgrade,Clay,A,2021-04-19
2021-520,Roland Garros,Clay,G,2021-05-31
2021-540,Wimbledon,Grass,G,2021-06-28
2021-560,Us Open,Hard,G,2021-08-30
2021-580,Australian Open,Hard,G,2021-02-08
2021-6116,Atlanta,Hard,A,2021-07-26
2021-6242,Winston-Salem,Hard,A,2021-08-23
2021-7290,Estoril,Clay,A,2021-04-26
2021-7434,Sofia,Hard,A,2021-09-27
2021-7480,Los Cabos,Hard,A,2021-07-19
2021-7485,Antwerp,Hard,A,2021-10-18
2021-7694,Lyon,Clay,A,2021-05-17
2021-7696,NextGen Finals,Hard,A,2021-11-08
2021-8888,Atp Cup,Hard,A,2021-02-02
2021-8994,Mallorca,Grass,A,2021-06-21
2021-8996,Santiago,Clay,A,2021-03-08
2021-8998,Great Ocean Road Open,Hard,A,2021-02-01
2021-9158,Cordoba,Clay,A,2021-02-22
2021-9410,Nur-Sultan,Hard,A,2021-09-20
2021-9426,Antalya,Hard,A,2021-01-05
2021-9428,Murray River Open,Hard,A,2021-02-01
2021-9460,Singapore,Hard,A,2021-02-22
2021-9462,Marbella,Clay,A,2021-04-05
2021-9481,Cagliari,Clay,A,2021-04-05
2021-9510,Parma,Clay,A,2021-05-24
2021-9512,Belgrade 2,Clay,A,2021-05-24
2021-9569,San Diego,Hard,A,2021-09-27
2021-M-DC-2021-FLS-A-M-ESP-ECU-01,Davis Cup Finals RR: ESP vs ECU,Hard,D,2021-11-26
2021-M-DC-2021-FLS-A-M-ESP-RTF-01,Davis Cup Finals RR: ESP vs RTF,Hard,D,2021-11-28
2021-M-DC-2021-FLS-A-M-RTF-ECU-01,Davis Cup Finals RR: RTF vs ECU,Hard,D,2021-11-27
2021-M-DC-2021-FLS-B-M-CAN-KAZ-01,Davis Cup Finals RR: CAN vs KAZ,Hard,D,2021-11-28
2021-M-DC-2021-FLS-B-M-CAN-SWE-01,Davis Cup Finals RR: CAN vs SWE,Hard,D,2021-11-25
2021-M-DC-2021-FLS-B-M-KAZ-SWE-01,Davis Cup Finals RR: KAZ vs SWE,Hard,D,2021-11-27
2021-M-DC-2021-FLS-C-M-FRA-CZE-01,Davis Cup Finals RR: FRA vs CZE,Hard,D,2021-11-25
2021-M-DC-2021-FLS-C-M-FRA-GBR-01,Davis Cup Finals RR: FRA vs GBR,Hard,D,2021-11-27
2021-M-DC-2021-FLS-C-M-GBR-CZE-01,Davis Cup Finals RR: GBR vs CZE,Hard,D,2021-11-28
2021-M-DC-2021-FLS-D-M-AUS-HUN-01,Davis Cup Finals RR: AUS vs HUN,Hard,D,2021-11-27
2021-M-DC-2021-FLS-D-M-CRO-AUS-01,Davis Cup Finals RR: CRO vs AUS,Hard,D,2021-11-25
2021-M-DC-2021-FLS-D-M-CRO-HUN-01,Davis Cup Finals RR: CRO vs HUN,Hard,D,2021-11-28
2021-M-DC-2021-FLS-E-M-ITA-COL-01,Davis Cup Finals RR: ITA vs COL,Hard,D,2021-11-27
2021-M-DC-2021-FLS-E-M-USA-COL-01,Davis Cup Finals RR: USA vs COL,Hard,D,2021-11-28
2021-M-DC-2021-FLS-E-M-USA-ITA-01,Davis Cup Finals RR: USA vs ITA,Hard,D,2021-11-26
2021-M-DC-2021-FLS-F-M-GER-AUT-01,Davis Cup Finals RR: GER vs AUT,Hard,D,2021-11-28
2021-M-DC-2021-FLS-F-M-SRB-AUT-01,Davis Cup Finals RR: SRB vs AUT,Hard,D,2021-11-26
2021-M-DC-2021-FLS-F-M-SRB-GER-01,Davis Cup Finals RR: SRB vs GER,Hard,D,2021-11-27
2021-M-DC-2021-FLS-M-CRO-SRB-01,Davis Cup Finals SF: CRO vs SRB,Hard,D,2021-12-03
2021-M-DC-2021-FLS-M-GBR-GER-01,Davis Cup Finals QF: GBR vs GER,Hard,D,2021-11-30
2021-M-DC-2021-FLS-M-ITA-CRO-01,Davis Cup Finals QF: ITA vs CRO,Hard,D,2021-11-29
2021-M-DC-2021-FLS-M-RTF-CRO-01,Davis Cup Finals F: RTF vs CRO,Hard,D,2021-12-05
2021-M-DC-2021-FLS-M-RTF-GER-01,Davis Cup Finals SF: RTF vs GER,Hard,D,2021-12-04
2021-M-DC-2021-FLS-M-RTF-SWE-01,Davis Cup Finals QF: RTF vs SWE,Hard,D,2021-12-02
2021-M-DC-2021-FLS-M-SRB-KAZ-01,Davis Cup Finals QF: SRB vs KAZ,Hard,D,2021-12-01
2021-M-DC-2021-WG1-KOPO-UKR-NOR-01,Davis Cup WG1 PO: UKR vs NOR,Hard,D,2021-11-26
2021-M-DC-2021-WG1-M-ARG-BLR-01,Davis Cup WG1 R1: ARG vs BLR,Clay,D,2021-09-18
2021-M-DC-2021-WG1-M-BEL-BOL-01,Davis Cup WG1 R1: BEL vs BOL,Clay,D,2021-09-18
2021-M-DC-2021-WG1-M-BIH-PER-01,Davis Cup WG1 R1: BIH vs PER,Clay,D,2021-09-17
2021-M-DC-2021-WG1-M-BRA-LBN-01,Davis Cup WG1 R1: BRA vs LBN,Clay,D,2021-09-18
2021-M-DC-2021-WG1-M-CHI-SVK-01,Davis Cup WG1 R1: CHI vs SVK,Hard,D,2021-09-17
2021-M-DC-2021-WG1-M-IND-FIN-01,Davis Cup WG1 R1: IND vs FIN,Hard,D,2021-09-17
2021-M-DC-2021-WG1-M-ISR-UKR-01,Davis Cup WG1 R1: ISR vs UKR,Hard,D,2021-03-05
2021-M-DC-2021-WG1-M-JPN-PAK-01,Davis Cup WG1 R1: JPN vs PAK,Grass,D,2021-03-05
2021-M-DC-2021-WG1-M-KOR-NZL-01,Davis Cup WG1 R1: KOR vs NZL,Grass,D,2021-09-17
2021-M-DC-2021-WG1-M-NED-URU-01,Davis Cup WG1 R1: NED vs URU,Clay,D,2021-09-18
2021-M-DC-2021-WG1-M-POR-ROU-01,Davis Cup WG1 R1: POR vs ROU,Hard,D,2021-09-18
2021-M-DC-2021-WG1-M-UZB-NOR-01,Davis Cup WG1 R1: UZB vs NOR,Hard,D,2021-09-17
2021-M-DC-2021-WG2-KOPO-TUN-ZIM-01,Davis Cup WG2 PO: TUN vs ZIM,Clay,D,2021-11-26
2021-M-DC-2021-WG2-M-BAR-INA-01,Davis Cup WG2 R1: BAR vs INA,Hard,D,2021-09-17
2021-M-DC-2021-WG2-M-DOM-TUN-01,Davis Cup WG2 R1: DOM vs TUN,Hard,D,2021-09-17
2021-M-DC-2021-WG2-M-LTU-GRE-01,Davis Cup WG2 R1: LTU vs GRE,Hard,D,2021-09-18
2021-M-DC-2021-WG2-M-MEX-BUL-01,Davis Cup WG2 R1: MEX vs BUL,Hard,D,2021-03-05
2021-M-DC-2021-WG2-M-POL-ESA-01,Davis Cup WG2 R1: POL vs ESA,Hard,D,2021-03-05
2021-M-DC-2021-WG2-M-RSA-VEN-01,Davis Cup WG2 R1: RSA vs VEN,Hard,D,2021-09-18
2021-M-DC-2021-WG2-M-SLO-PAR-01,Davis Cup WG2 R1: SLO vs PAR,Clay,D,2021-09-17
2021-M-DC-2021-WG2-M-SUI-EST-01,Davis Cup WG2 R1: SUI vs EST,Hard,D,2021-09-17
2021-M-DC-2021-WG2-M-THA-DEN-01,Davis Cup WG2 R1: THA vs DEN,Hard,D,2021-09-17
2021-M-DC-2021-WG2-M-TUR-LAT-01,Davis Cup WG2 R1: TUR vs LAT,Hard,D,2021-09-18
2022-8888,Atp Cup,Hard,A,2022-01-03
2022-8998,Adelaide 1,Hard,A,2022-01-03
2022-9665,Melbourne,Hard,A,2022-01-03
2022-9667,Adelaide 2,Hard,A,2022-01-10
2022-9663,Sydney,Hard,A,2022-01-10
2022-580,Australian Open,Hard,G,2022-01-17
2022-9158,Cordoba,Clay,A,2022-01-31
2022-0375,Montpellier,Hard,A,2022-01-31
2022-0891,Pune,Hard,A,2022-01-31
2022-0506,Buenos Aires,Clay,A,2022-02-07
2022-0407,Rotterdam,Hard,A,2022-02-07
2022-0424,Dallas,Hard,A,2022-02-07
2022-0499,Delray Beach,Hard,A,2022-02-14
2022-0451,Doha,Hard,A,2022-02-14
2022-6932,Rio de Janeiro,Clay,A,2022-02-14
2022-0496,Marseille,Hard,A,2022-02-14
2022-0807,Acapulco,Hard,A,2022-02-21
2022-0495,Dubai,Hard,A,2022-02-21
2022-8996,Santiago,Clay,A,2022-02-21
2022-M-DC-2022-QLS-M-ARG-CZE-01,Davis Cup QLS R1: ARG vs CZE,Clay,D,2022-03-04
2022-M-DC-2022-QLS-M-AUS-HUN-01,Davis Cup QLS R1: AUS vs HUN,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-AUT-KOR-01,Davis Cup QLS R1: AUT vs KOR,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-BEL-FIN-01,Davis Cup QLS R1: BEL vs FIN,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-CAN-NED-01,Davis Cup QLS R1: CAN vs NED,Clay,D,2022-03-04
2022-M-DC-2022-QLS-M-ESP-ROU-01,Davis Cup QLS R1: ESP vs ROU,Clay,D,2022-03-04
2022-M-DC-2022-QLS-M-FRA-ECU-01,Davis Cup QLS R1: FRA vs ECU,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-GER-BRA-01,Davis Cup QLS R1: GER vs BRA,Clay,D,2022-03-04
2022-M-DC-2022-QLS-M-ITA-SVK-01,Davis Cup QLS R1: ITA vs SVK,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-KAZ-NOR-01,Davis Cup QLS R1: KAZ vs NOR,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-SWE-JPN-01,Davis Cup QLS R1: SWE vs JPN,Hard,D,2022-03-04
2022-M-DC-2022-QLS-M-USA-COL-01,Davis Cup QLS R1: USA vs COL,Hard,D,2022-03-04
2022-M-DC-2022-WG1-PO-CHI-SLO-01,Davis Cup WG1 PO: CHI vs SLO,Clay,D,2022-03-04
2022-M-DC-2022-WG1-PO-IND-DEN-01,Davis Cup WG1 PO: IND vs DEN,Grass,D,2022-03-04
2022-M-DC-2022-WG1-PO-PAK-LTU-01,Davis Cup WG1 PO: PAK vs LTU,Grass,D,2022-03-04
2022-M-DC-2022-WG1-PO-UZB-TUR-01,Davis Cup WG1 PO: UZB vs TUR,Hard,D,2022-03-04
2022-M-DC-2022-WG2-PO-EGY-CYP-01,Davis Cup WG2 PO: EGY vs CYP,Clay,D,2022-03-04
2022-M-DC-2022-WG2-PO-GRE-JAM-01,Davis Cup WG2 PO: GRE vs JAM,Clay,D,2022-03-04
2022-M-DC-2022-WG2-PO-HKG-BEN-01,Davis Cup WG2 PO: HKG vs BEN,Hard,D,2022-03-04
